,R_low_10_1,R_low_100_1,R_low_10M_1,R_low_10_100,R_low_100_100,R_low_10M_100,R_T_10_1,R_T_100_1,R_T_10M_1,R_T_10_100,R_T_100_100,R_T_10M_100
32,9.9736348602,99.638746178,1124.0411550000001,9.8332895959,84.253088062,151.05460989,5.8423870541000005,28.643842143000004,431.20893679,9.9211263205,102.59083865000001,29896.751512
33,9.8023872397,103.52186109,1089.6214371,10.316305179000002,83.22894245799999,143.30320482,5.3793240795,28.186186682000002,411.82625864000005,9.677901289300001,102.57533176999999,28980.250936
34,9.15881742,104.14520148,1057.2528117,10.669743915000002,83.327913671,142.03982573000002,5.0116312877,27.590226637,393.49048166000006,9.7527015441,102.85702047000001,28133.338783
35,9.2331265478,101.23637367,1026.4441516,9.672214673600001,81.68884051,135.8521331,5.287397471,26.754291866000003,377.02426198,9.7173949598,102.42098142000002,27313.597966
36,10.308714308999999,100.44278497,998.0800678,9.6139467587,83.53387784200001,135.19810636000003,5.2777033943000005,26.35285,362.30605474000004,10.031607189,102.47765204000001,26553.412899000003
37,10.274369515,101.62016224,970.93172371,9.820739705900001,82.321803347,129.9372434,5.0818698583,25.590427413,346.18569771,10.457474673,102.51073036000001,25850.911625
38,9.664723847900001,101.98432392000001,945.31627838,9.7454960724,79.143592302,128.96121007,5.2262038253,23.925119876,332.94454624,10.206168780999999,102.54637345,25178.799406000002
39,9.6062080956,102.7194503,922.3876986700001,10.282130916,79.05131497,123.44779861,4.8639589068,23.345528462,319.90988646,10.581775314000001,103.89367162,24534.85271
40,9.134429888,101.92147784000001,899.48523964,10.298557527,77.020795288,119.79273950000001,3.8892997622000003,23.152617814000003,307.51034501000004,10.588141777,103.67788491,23936.026264
41,9.777106697599999,102.22233868000001,877.08438514,10.226613085,77.323220466,118.07650480000001,4.3636657665000005,23.169668566000002,295.86872188,10.381754691000001,102.92781553,23364.312947000002
42,10.314345218,99.34035006200001,856.60889454,10.057375448,78.535358625,112.69306924000001,4.5502059720000005,22.314695798000002,284.94452636,10.235554555000002,103.62813555,22817.549761
43,9.693806077800001,102.35862646000001,837.3829041399999,10.152780305,76.708120105,110.70928848999999,4.0376482956999995,21.58259349,274.31889976,10.566368474,104.08828530000001,22304.311859999998
