,x,low_V_f,low_V_f_100,T_V_f,T_V_f_100,pi_V_f,pi_V_f_100
1304,52160.0,-10.543704309442177,-11.655796347152393,-10.758349833182256,-12.207166298323557,-10.975450843122063,-14.957738549127654
1305,52200.0,-10.550078795320907,-11.661286439280214,-10.764455680882774,-12.212678362066638,-10.98163887715865,-14.965729131983338
1306,52240.0,-10.555013690202804,-11.667053731767496,-10.770497840306017,-12.218384671943854,-10.9879046979177,-14.974167546995574
1307,52280.0,-10.561643615247462,-11.672611483500733,-10.77629356950067,-12.22396255040874,-10.994399001113678,-14.982327978509035
1308,52320.0,-10.567667746596412,-11.678381337704312,-10.782498040427626,-12.230152991720693,-11.000032001162307,-14.990691659766444
1309,52360.0,-10.573436342909607,-11.68426433900233,-10.788894295336366,-12.235752729723286,-11.005890154729116,-14.99887418702417
1310,52400.0,-10.580061972671173,-11.68988482589118,-10.794801886092628,-12.241668660965733,-11.012030019807977,-15.007101579918462
1311,52440.0,-10.586158445925458,-11.695154725814508,-10.800721576249309,-12.247634749014278,-11.018111641556532,-15.015045857949447
1312,52480.0,-10.591564283835663,-11.701131743843929,-10.80619169984983,-12.253080254089495,-11.024411206352745,-15.0231732842819
1313,52520.0,-10.597461017098688,-11.7070580778239,-10.813175332265434,-12.258858830698443,-11.030258181050883,-15.031163691595967
1314,52560.0,-10.603778564374721,-11.71284787607527,-10.819599623532326,-12.264816555665533,-11.036702150187889,-15.03927112574534
1315,52600.0,-10.609226993479053,-11.718511837308318,-10.825088853673812,-12.270020893025087,-11.04316105720419,-15.04758226413555
1316,52640.0,-10.615836933151092,-11.724031743140621,-10.831287754505567,-12.275605446414563,-11.048839634403686,-15.055506534589524
1317,52680.0,-10.621762484007766,-11.730090610716168,-10.837147638794562,-12.28142404843827,-11.055028431740027,-15.063751844837496
1318,52720.0,-10.627715838171836,-11.73547793296131,-10.843050266237274,-12.28688599171663,-11.061275289825005,-15.072298552842508
1319,52760.0,-10.633490125426636,-11.740999632085076,-10.849437122353185,-12.292808618753456,-11.06782655537783,-15.080564233740185
1320,52800.0,-10.639970523524433,-11.74632366530912,-10.854655306623275,-12.298927277009374,-11.074410556997574,-15.088721607845281
1321,52840.0,-10.645520183704258,-11.75162792943236,-10.86029056470987,-12.304312190078207,-11.079875085418971,-15.096704124581555
1322,52880.0,-10.651282500460281,-11.757943606242415,-10.866482991751003,-12.310231229058575,-11.086311457080614,-15.104833213713134
1323,52920.0,-10.656924152928624,-11.764094382484323,-10.872928744172699,-12.315050900496832,-11.092117647664564,-15.112734702004955
1324,52960.0,-10.663632354411014,-11.768747201826047,-10.878084082633448,-12.32115744936346,-11.098720094984959,-15.121280317507797
1325,53000.0,-10.669553476767103,-11.77458631389362,-10.884155985890587,-12.327524588967115,-11.104750256430256,-15.129164283468334
1326,53040.0,-10.675771507485358,-11.780421315400343,-10.890863386003286,-12.332525187740087,-11.110053454975148,-15.137595201019362
1327,53080.0,-10.681267068488108,-11.785346297777252,-10.896214523752871,-12.338728688123963,-11.116436836101737,-15.145118757920347
1328,53120.0,-10.687030121837328,-11.791721762619918,-10.90233544634878,-12.344032730825575,-11.122973960968935,-15.15361778163195
1329,53160.0,-10.69297963318942,-11.797728373169836,-10.908538846291997,-12.348867445220272,-11.128639722988103,-15.161777349221552
1330,53200.0,-10.698350365594866,-11.803391554825286,-10.914427451745297,-12.354867390066769,-11.135201900756577,-15.169842905801739
1331,53240.0,-10.70461391004718,-11.80893544016972,-10.92061401378098,-12.360487444516814,-11.14099606787323,-15.177742865477516
1332,53280.0,-10.71059591467574,-11.814760279821005,-10.926718463164635,-12.366256250903362,-11.14735272635844,-15.18591547213886
1333,53320.0,-10.71663893682156,-11.819748179760193,-10.932738800943678,-12.37120821844802,-11.153460694841169,-15.194208907415309
1334,53360.0,-10.722316097298886,-11.824129965086904,-10.937354363822173,-12.376811953474094,-11.159589800437288,-15.201278116517354
1335,53400.0,-10.727910626362156,-11.830397537886894,-10.943990740667005,-12.382019237492194,-11.1654171147321,-15.20941400522473
1336,53440.0,-10.733536373368786,-11.836437030848542,-10.950036764387027,-12.38704431384663,-11.170762178182391,-15.217838135055144
1337,53480.0,-10.739480400199234,-11.841623588990007,-10.956399537285774,-12.393277183744626,-11.176855703247933,-15.22599628045038
1338,53520.0,-10.745259922665191,-11.846972213478233,-10.962349040161637,-12.399406625940676,-11.183327784327803,-15.23423088724808
1339,53560.0,-10.751092381692084,-11.85252575589648,-10.968099465911687,-12.404693338560778,-11.189600044098002,-15.242648444803901
