,R_low_10_1,R_low_100_1,R_low_10M_1,R_low_10_100,R_low_100_100,R_low_10M_100,R_T_10_1,R_T_100_1,R_T_10M_1,R_T_10_100,R_T_100_100,R_T_10M_100,R_pi_10_1,R_pi_100_1,R_pi_10M_1,R_pi_10_100,R_pi_100_100,R_pi_10M_100
178,13.802974763,122.4798325,263.55157388000003,13.570339661,36.00835953000001,39.356432353,0.60748405417,3.1994974847,27.953471999,13.700255295,149.18750821,7566.7630881000005,1.3721793835,1.7902181071,2.2303373726,1.1540067391,0.99222582151,12.189443623
179,13.651700783,120.40205547000001,262.77934012000003,14.304230261999999,35.919204038000004,37.563745536000006,1.0399843831000002,3.2210047607,27.133050935,14.211509551,150.08799892000002,7547.1185846,1.1822898216000002,1.3313905356,2.6715738954,1.2782427916,0.7188379669300001,12.024412399
180,13.496635347,120.97183571000001,262.0045052,14.065022923999999,35.442856188,39.113883759000004,0.84893727603,3.1882635199,28.108443075,13.923943243,150.36185687,7528.6399806,1.3928722353000003,1.4184635688,2.5455767627000006,0.5452260865,0.24668059595,12.079780163
181,13.490497395,120.38135537000001,261.17175366,13.746761169000001,37.712507037,39.32213076,0.9621352603500001,3.0581287547000002,27.962219065,15.13289476,150.30715986,7510.127034000001,0.9800380951200001,1.5536251396,2.2080901374,0.6534646246300001,0.5267473568400001,12.143377717
182,14.960979797,119.79540432,260.41756428,14.426599364000001,35.151667816999996,40.689533307000005,0.7346364583300001,2.7093102517000003,27.331939236,15.997060245,150.90473426,7490.9685645,0.87407705962,1.5458236645999999,1.9296217602,0.32848106457000004,0.51513840305,12.936003486
183,14.310874121000001,121.7413228,258.99495085,14.198207055,35.01388619,40.471863940000006,0.36216995625000004,2.7749621268,27.250246148000002,15.496181049,152.22312868,7472.351426300001,1.7820671872000002,1.465640338,1.5643996676,0.40795402612,0.23975044172,12.472258959
184,13.879829339,123.10230886000001,258.62502298000004,14.116559441,35.836260395000004,36.944391013,1.0285338448,2.2739435224,27.12342166,15.030636860000001,152.37515072,7454.4386007,1.0860853905,1.1470066852,1.4547777027,0.19927201222000002,0.70268086461,12.576472272000002
185,13.664334801,121.50628207999999,258.02350137,14.206261767,37.899151266000004,38.056548419,1.3287166212000001,2.1050711041,26.417085337,14.999320683,152.68313290999998,7436.7271736,2.6077918847,1.5207344006,1.7705801270000001,0.69036552475,1.3707000335000001,12.832080074000002
186,13.27163659,122.62486052,256.60217943000004,14.281964695000001,35.899695376000004,38.670623326000005,0.24789866160000001,2.2533362198,25.897154501000003,14.788917042000001,152.76618797,7419.356843500001,2.4645433427,1.3359320405000001,2.6745351533,0.82823973457,1.5403344378000001,12.565562884000002
187,13.512556052,122.88387552,256.15483537,13.765151152000001,35.653552004000005,40.123286453,0.42728487415,2.7250288781000003,25.709496185000003,14.733489024,153.51955881,7401.019684000001,1.0543600126000001,0.9157873393,2.4395464493000003,0.16867319985,1.0604381373,13.695498637
188,13.876652929,124.67678062,255.15522793000002,14.138865936,37.900379084,38.546995711,0.6766151017200001,2.9774511745,25.597000786,14.312714711,153.54831703000002,7383.0253677,1.3235278118,1.38145694,2.2320314486,0.62484538432,0.42834443548,13.333230982000002
189,13.931478406,121.37536032000001,254.69098546,14.522953506,35.330497212,39.845758693,0.52240142878,2.1517395510000004,25.467420528,15.364412320000001,153.06750356,7366.3180228,1.3956847056000001,0.9260432420900001,2.2213525597,0.65930379378,0.89575870277,12.893902976
190,14.627803466000001,122.98495676,253.86711059,14.437442815,38.191469685,40.059685488999996,0.73198272332,2.1901470859,25.274555355,15.435580281,154.60116629,7349.3970558,0.75501560559,1.0287745056,2.5293604722000005,1.0412728102,0.6659821849600001,12.974905985000001
191,14.235189383,121.26158254,252.97398679,14.901582972,35.64439794,38.574567043,1.3089379536,2.2768031727,25.046524570000003,15.378392391,154.70344806,7332.7531572,1.0916509297,1.322429739,2.6084939009000006,1.2492645851000002,0.45624553024000003,13.040223621
192,14.442622387,122.87604477000001,252.07562430000002,14.921121192000001,36.466399251000006,36.962687773,0.17108622075,2.8456724976,25.392339467000003,15.492972807,155.29767551999998,7316.197734300001,1.5429181133,1.4427179451,2.5256272805999997,0.7785059352700001,0.9833211578300001,13.160688468
193,14.229733551,124.70145521,250.30123652,14.621579112000001,35.9415003,37.05628842,0.43192304844,2.6402591402,24.723080969,15.296847096000002,156.32891518,7300.492143300001,1.1264212674,1.2543981143,1.9717856503000002,0.67364879897,0.5769863165,12.700579646
194,14.272947055000001,124.63988242,250.11497200000002,14.153587244000002,38.799357753,36.658746012,0.33994901116000004,2.8258136808,24.791677333000003,16.076338625,157.11582819,7284.6119292,2.3708655306,1.9871680479,1.7802823038,0.7988935379900001,0.36013286575000003,12.882692317
195,14.511763311000001,123.51671103000001,249.87182769000003,14.320753507000001,35.282566841000005,36.701585486,0.67291551886,2.7953936410000004,24.45149903,15.563322222,157.13225366000003,7268.7026113,2.1548704865,2.4697934009,2.4779174623,0.37618281823000005,0.71440965144,12.823034012
196,14.444655108000001,124.02693756000001,248.73897928000002,13.869266695,36.149563130000004,35.951920836,0.27149503978,2.2479979123000002,24.520061288,16.331543975000002,157.71642211000002,7253.0721081,2.0261886391,2.3549775108,2.336378202,0.5716695028500001,0.46111924945000005,13.131045762000001
197,14.464835658,122.71828382000001,248.68400942,14.911234985000002,33.567869195,36.888470731,0.28175367817,2.153863079,24.605333238,15.487228211000001,157.84262359000002,7238.0440542,1.3158577872,1.5108263085000002,2.4435217938,0.68024931466,0.5529673430300001,13.174119431
198,14.343992234,123.61889276000001,247.45449991,15.054519054000002,35.102441416,36.939097754,0.24377735386000002,2.9502740517,23.935706395,15.640379161,157.80953618,7220.821571500001,1.6697772764,1.9198176915,2.8567271215,0.40488707498000004,0.1372023295,13.180797396
199,14.714912595,126.13118088,246.49049010000002,14.766892491,37.169277221,39.513456612999995,0.52288537944,2.4776514351,23.518830403000003,15.781299680000002,158.86833353,7205.2091127,1.8824212589,1.2321660847,2.9866637874000004,0.47125656266000004,0.6430277466100001,13.237086023
200,14.246844557000001,123.93713405,245.86006475000002,14.362656202000002,35.072596347,35.20681048,0.54072415878,3.015440484,22.760150387,16.073541929,159.71832909,7190.8370592,1.3365729501,1.3279142763,1.977209223,0.59907804939,0.5213727050100001,13.569177781
201,14.765179230000001,121.12094737000001,244.83795642,14.031609226,35.842965644,36.533347156000005,0.8875436208199999,2.9558185588000003,23.701495593,15.724270952000001,159.86333892,7175.883511100001,1.2720411746,1.1196340211,2.4133561283000002,0.81049883249,0.1995431731,13.977805793
202,14.137176549000001,123.45551112999999,244.43126676000003,14.835687807000001,35.212917737000005,36.849119169000005,1.1608671002000002,2.3663241677,23.880386379000004,15.870310790000001,159.88283849,7162.0190283,1.2302554353,1.3069298177,2.7481902976,0.55696212087,0.51493447728,13.448574236
203,14.728329916000002,124.77190467000001,244.272087,14.717908243,35.459011087,36.524586449000005,1.1123063359,2.4029978363,22.888721105,15.658777102000002,160.79329725,7148.017757600001,1.4996760456000002,1.5627180970999999,2.9536221291,0.5470641895,0.67173104412,14.011146732
204,14.602712781000001,125.15571143000001,243.64389901,14.542333702,34.222098293,38.112075345,0.31306580439000004,2.5850073371000004,22.436117888000002,15.608034118000003,160.77687178000002,7133.985054700001,1.0455782018000002,1.0860016886,3.3841325831000004,0.78600010056,0.18045330563,14.096240193000002
205,14.164560298,126.31046047000001,242.06879971,14.630007854000002,36.591984554,37.565278035,0.45234912704,2.6865848213,23.226107260000003,15.911300579,162.17911252,7120.2294203,0.6885026238,0.79688874166,2.9682152558,0.9280100954400001,0.42983508308,13.640757288000001
206,13.969024621,123.27668628,242.06945454,15.119405816,35.167063288,35.37440079500001,0.77300740031,1.8237012966000001,22.959395665,16.179807290000003,162.09949536,7106.6827513,1.6283811988,1.2770065894,3.4574455299,1.0258897731,0.56590184982,13.70207201
207,14.438213611,124.25805835,241.72413760000003,15.278483261000002,35.925133943,35.117332118,0.8782194527200001,2.6244185847,22.709562018,16.456286858,162.21114493000002,7092.9143112,1.3242498653,1.2447542019,3.2986906717,1.1522050869,0.37706531231,13.34900503
208,14.225940959,125.92887288,240.43521989,15.278018282000001,34.711144963,35.81971896,0.21134260564000001,2.6581389534,22.355907277,16.412174091,162.65770682000002,7078.143535200001,1.2370330182000002,1.7290950893,2.9370445986,1.6574031747000002,0.59980891365,13.734180584
209,14.469877669,126.11539205,240.46525141,15.481414266,35.659697915,36.88245215,0.24053745662,2.4345118276999997,22.064220957,16.197333252,163.46410121,7065.4466981000005,1.6861281438000002,1.9009897301000003,3.3076406680000003,1.3953798828000001,0.057676872167,13.974063222
210,14.426914277,124.64185601999999,239.53873097000002,15.145432144,34.350653095,34.755519209,0.6680241426700001,2.1704882158000003,22.186948172,16.342522713,164.10414901000001,7053.0560333,1.8058894113000001,2.0320433691,2.9895682019,0.57808929199,0.35478628035000004,13.367877045000002
211,14.589436432000001,125.48626728,238.20701244000003,15.305854504000001,34.020154089,35.758880585,0.9514578636100001,2.2886221984,22.261326649,16.095173123,164.42891138000002,7041.480857900001,1.7497035287,1.9520223304,4.00877326,0.46407564014,0.05568778771400001,14.108866253
212,14.795033394,126.43969967000001,237.78446121000002,15.257749055,33.948124383,36.023845951,1.4477252819000002,2.3319762477,22.286394596,15.870566585000002,164.98894183000002,7028.6513073,2.5670007631000002,2.6255520424000003,4.3800034177,0.80995050666,0.36020750827,14.513485667000001
213,14.767718994,123.9944595,237.97514586000003,14.886744566,34.3438046,36.116400679,0.64375662134,2.7184600526000002,21.579103304,14.987587065000001,165.16480173000002,7014.630246000001,2.2874058914,2.3741800703,4.0261141976,0.15656819841,0.22167066405,14.379290860000001
214,15.127625375000001,123.83098692,237.2893141,15.182614561,37.52669727,35.548680444,0.76649975256,2.3685772987,20.902893993,16.627624291,165.45278413,7002.1732245,2.1710549447000003,2.2245579601000003,3.1452421467000002,0.5869572916600001,0.33810312772,14.356820657
215,15.333712327,124.44397726000001,236.50651201000002,15.401066093999999,35.3636824,36.213200474,0.94872156353,2.6557657407,21.007122086,16.185026652,166.29599485999998,6990.7656871,1.8901562271,1.3666033283,3.7585112977,0.26201973924,0.18764687582,14.57913072
216,14.859209614000001,126.11202692,235.27747544,15.354656853,36.905066736,37.495410652000004,0.7773506638400001,2.2096448049,21.072446543,16.949099972,166.92005374000001,6978.0950435,2.0293826708,1.0709160136,3.4956036643000004,0.14006046989,0.2091050888,14.227903193
217,14.625629774,124.84094440999999,234.82502002,15.243766711000001,34.188333302000004,36.28162630800001,0.97415124856,2.6158062383,21.382027171,16.285267748000003,166.72827769000003,6966.519868,2.3461326748,1.5181726098000001,3.2398816074,0.18525005530000002,0.33304750957,14.557595023000001
218,15.357932170000002,123.37269254,234.51151719,14.788138287,34.254235288,34.64901738,1.0014657192,2.3642866154,20.54315928,17.086591697,167.48734197000002,6954.6228042,2.250411768,1.2790637527000002,3.2147124784,0.6466615332100001,0.7142011071400001,14.554435666
219,15.699660025000002,124.57087905,233.30328986,15.490292071,35.46030257,35.229809328,0.5743654796200001,2.8446896749,20.984414277000003,16.991476741,167.64695829000001,6943.262415,2.3005807748,2.3671628924,3.6037152995,0.25711999641,0.25625718436,15.127073993
220,15.023990727,125.06943676,232.59244699,15.069604159999999,35.005834889,33.873052416,0.66971743706,2.8623838943999997,21.094310796,17.172945945000002,168.81225747000002,6931.1691914,2.1331655375,2.4036205559000003,3.4942112848,1.0405794626,0.20216972985,15.157005464
221,14.951041294000001,125.57829905000001,232.19490686,15.823869717000001,33.337912555,36.103588172,1.0391466532,2.9054123729,20.763181965,16.746624851,168.85949663000002,6920.21742,1.6776424161,2.8635909643999997,3.518469498,0.36063948272,0.64262664523,14.788114413
222,15.236539639,124.97065654000001,231.20182959000002,15.551714796,34.20799203,35.155637761,0.25123371827,2.3800809856000003,20.181932996,16.656214257000002,169.49241399,6907.794741000001,1.767943445,2.535615522,3.424391366,0.42513754295000006,0.5824677273800001,15.327017309
223,15.961326199,125.32467736000001,230.73051125,15.659054498000001,36.015051137,36.538917811,0.5229595601,1.9048518141,20.595807655,16.786140122000003,169.77030100000002,6895.1642606000005,2.305671245,2.6932525543000003,3.1949983281,0.65174752706,0.22406416278000002,15.287752149000001
224,15.568499521000001,126.48833035,230.63876142,16.027230458000002,35.915354601000004,37.341430925000004,0.23407144667000002,1.8247882849000001,20.843351649,17.053092733000003,170.45404093000002,6885.845214100001,2.5777711698999997,2.6546595677000004,3.8485734422,0.46170946177000005,0.6498034821299999,15.39142886
225,15.775965494,124.73929928000001,230.70604584000003,15.43694907,33.504197745,35.900397961,0.7109399291499999,2.2970625935,20.050379135,16.587741811,170.92075723,6874.217651800001,2.7875879027000003,2.3363476487000003,3.706281575,0.47561382388,0.71102526533,15.540257436000001
226,15.815683128000002,124.4807936,229.809757,15.750565581,33.601102132,33.852363686000004,0.69239632694,2.2276495315,20.495335775,17.752876147000002,171.39080228,6862.936425,2.1803215589000002,2.6195203873,3.9158152276000004,0.60486982534,0.66188505343,15.38834681
227,15.501630060000002,125.0794503,228.66666768,15.184592712,32.504776755,37.306745071,0.8071775425800001,2.4160075895000004,19.501940187000002,17.781785573,172.06817574000002,6852.7937401,2.4409413868,2.4386650921000004,3.9602628021,0.55352828099,0.50389505901,15.988175619
228,15.666548734000001,126.54593775000001,228.18165235,15.83063522,33.363771763,34.720519579,0.48820574250000004,1.8755518738,19.443464225,17.621762254,172.01024092999998,6842.851289499999,2.5293360295,2.3686533268,3.4739386479000003,0.71897368059,0.8199949519399999,15.103919395
229,15.612783955000001,123.18064364,227.47099138,16.188506606,35.196230783,38.003199734,0.7631129506100001,1.7355917237,19.523372430000002,17.807991526000002,172.81226974,6831.6119723,2.3666346749,2.3706076036,4.0257748424,0.12365138247,0.88732996062,15.440058405
230,15.477396573,123.88260075000001,227.00813133,15.628055507000001,33.761934901000004,35.977509469,0.57526456487,2.1211285173,19.638980575,17.75989972,173.50990674,6821.1363396,1.9861896305,2.0915150856,3.578617509,0.64577626802,0.862266063,15.380210243
231,15.519448198,124.19517589,227.02110073000003,15.863006411,34.878801216,34.502434119,0.54058201471,1.5787320251,18.723278572,17.691023686,173.79254132000003,6810.8452251,2.3398220605,2.642843242,3.8027332039,0.35335855131000005,0.15765856176,15.813370737000001
232,15.915201175,125.82094314000001,226.23346013000003,16.055166725,34.968559248,35.233306335,0.44732907156,1.8300934812,19.452550077,17.456943624,174.47333448,6801.451672800001,1.8507633115,2.3496289714,3.8621084286000005,0.57646303731,0.13345275995,16.029878225
233,15.390738781000001,126.74244317000002,225.84208637,15.742994037,35.207481233,34.316376514000005,0.7237796495500001,2.7960788884000003,19.404371869000002,17.248195263000003,174.774068,6790.7129414,2.7189614116,2.8206443403000003,3.6696783923000003,0.57914689933,0.19475123736000002,16.958739479000002
234,15.537561922,124.63340681,225.21107894,15.391316310000002,35.267673866,34.964746192,0.38102250244,2.0513813581,19.280705601,16.829582137000003,174.96322471,6780.723924700001,3.1012689305,2.7404018965,3.6227484657,0.44605720007,0.50685809327,16.596380874
235,15.335755278999999,124.98179785,224.59767933,15.770856407,32.386735711,34.854151636000005,0.23441343089,2.5600479603,19.245958356000003,16.688499045,175.43821741000002,6770.7750713000005,2.8770551808000002,2.7581319273000005,4.0080894337,0.51813650259,0.29201626006000003,16.236507463000002
236,15.301876601,125.94380678000002,224.21159882999999,16.15854444,34.840991248,32.794830531,0.24800108633,1.5911878393,18.780490336,17.090611664,176.53817848999998,6761.8698813,2.3586261477,2.5998679121,4.1057202793,0.48578467471000003,0.6948847186500001,16.421821556
237,16.104595488,126.6471736,223.09586711,15.395850141,34.024355955000004,34.82422926,0.8785480787300001,2.0984468563000003,18.675916635,18.096388885,176.57943317000002,6751.676555700001,2.7660209412000003,2.0517006760000003,4.1771474457,0.38697862692,0.096203160993,16.760385506000002
238,16.116391635,127.47061191000002,222.64379368,16.133080862,34.209249407,34.788793073,0.66126986553,2.6077233883,18.83989512,17.984714304,176.85246348,6742.7440081,2.2722348092,2.6637545147,4.5515741931,1.2338092858,0.31564372449,15.695623006000002
239,15.240397033,126.27050636999999,222.23634005,16.083446326,32.668606309000005,33.937944863000006,0.81232109039,2.2912070108,17.827335341,18.080321524,177.57605747000002,6733.268965,2.9630058407,2.4889700967,4.838234986,0.40767559994,0.62899829345,15.563590523
240,15.265005686000002,126.15038031000002,221.68396754,16.328145875,34.758559195000004,34.714523736000004,0.41912944226,2.2042820547,17.688514617,17.745553578000003,178.91014067999998,6723.9656346,2.8892810633000003,3.2755403367,4.4412098532,0.061439786592,0.36977027662000006,16.52504352
241,15.631917449000001,125.70394574000001,221.1048195,16.028461687,34.848987980000004,33.658629945,0.21267418049000003,1.1732943506,18.109000166,17.621472352,179.44406864,6714.4009518,2.5120718306,3.3989277881000004,4.2145649104,0.42318301752000004,0.57350789007,16.952496935
242,15.782906075000001,128.19342373,221.22574592,15.515754512,34.269673961,34.573533867,1.0519833182,1.2609822875,17.824743281,17.864750816,179.61850972,6705.2344093,2.6553962583999997,3.171490448,4.3145735162,0.5365486188699999,0.6468729196699999,17.288484742
243,16.144243773,125.4108065,220.69729312,16.345315998,33.731892017,34.490724374,0.72281451935,1.7639756322,17.807057020000002,17.815758611000003,179.38980818,6696.4811413,3.3215843587,4.1691595243,4.301305125400001,1.0253325655,0.6216616554900001,17.380261852
244,16.411139541,126.62337212999999,220.02732294,15.861685370000002,32.0813092,33.414830796,1.2805239179999999,1.2845019626,17.596838688000002,17.999183228,179.63868231000004,6687.8407961,2.659591587,3.6821955973,3.7867425817000004,0.37416288734,0.36577837648,16.502827975000002
245,15.787397842,126.96779777,219.59967853,15.971784251,32.081891277000004,34.423369470000004,1.2962874507,1.6699152637999999,18.035634639,18.407986317,180.71048544,6678.406498400001,2.9512310107000004,3.3320097259,4.1997660105,0.43559353458000005,0.26618605986,17.274933271000002
246,15.663246131000001,126.07724784,219.00879801000002,16.87743179,33.421993066000006,33.224712297,0.59665453023,1.4709712558999999,17.874249352000003,18.611209498,180.59929062,6669.2748806,2.9572848348,3.5954542454,4.239276165700001,0.6655617568200001,0.7716412397900001,17.469038767
247,15.976244185,126.29086086,218.31012418,16.354257468,32.906632441,34.153706565,1.2192856502,1.7139548447,17.391168967000002,18.500578562,181.53412384,6660.621147600001,2.6796672614,3.5216348238,4.658820103,1.1464059924,0.25190754371,17.848402649
248,16.021739384,126.11030797000001,218.14354113,16.606535382,31.443175885000002,35.156792818999996,0.95979217463,1.4994307662000002,17.682227735,18.628837779,182.37082259000002,6652.2863926,2.2240706699,2.8409837682,4.1541198925,0.97971501134,0.67145471405,17.836238158
249,15.261583712,125.98378817,218.01106413000002,16.48481998,32.331133752,34.205186239,0.42794383148000004,2.010895912,17.576870732000003,18.96785534,182.53644157000002,6644.829409200001,2.4021943545,3.8659962343000003,4.5030236606,1.1890880103,0.7914749033899999,17.150116491000002
250,15.974032976,124.16476238,217.15863113000003,16.653561943,33.008052469,32.412547171,0.7139605173700001,2.0272277368,17.499761498,18.098123746000002,184.15827071,6635.4474984,3.2009225492,3.4519840142,4.885065436600001,1.0340966838,0.25917266555,17.577015115000002
251,16.14069788,124.37631995000001,216.35645680000002,16.848025552,32.395496419000004,34.385400340000004,0.48674625219,2.3409937455,17.329280126,18.570739257,183.39029339,6626.915419500001,3.3842579228000003,2.9175461691000004,5.072073463500001,1.021637388,0.3955313943,17.439411977000002
252,16.046411702,125.68781131,216.31974960000002,16.484872276,32.086468309000004,33.716762573000004,0.52111591486,1.7329874424,17.443659317,18.922402205,183.87330783,6618.842016900001,3.0592113376000003,3.5556627154,5.2880454859,0.9925180677300001,0.33959818069000003,17.655910369
253,16.46480996,127.66286090000001,215.85827199,16.069467392,32.124528389,34.080098885,0.30407349527000005,1.8929895873000002,17.123552425,18.591758817000002,184.97987185000002,6611.6632661,2.8604640079,3.6876048171,4.879941570800001,0.87283154926,0.56181200137,17.951009568
254,15.970074401000002,128.64195924,215.16267225,16.651100623,33.305971101000004,34.510608202,1.0197444311000001,1.8761132026,16.743513243000002,17.911801251,185.48515072,6603.0048765,2.8451933076,3.5725364,4.7642205914,0.72589024569,0.6685929321299999,17.68172524
255,15.953357888000001,127.25153283000002,214.36226234000003,16.692258669,32.317068417,31.610773021,1.0134704809000001,2.1544927620000003,16.53006052,18.048806396,185.68132873,6594.8645351000005,3.3846401948000002,4.599961585,4.9592398454,0.64819225543,0.5759070376100001,17.579585574
256,16.480324803000002,129.12697457000002,213.69934984000002,15.960825976,34.250024328,33.201731640000006,0.95385914278,1.7666282304000003,17.207911469000003,18.290011212000003,186.54611267,6586.902309200001,3.2796489791,3.8543282699000003,5.082237635199999,0.55029971691,0.6233592841900001,18.324639086
257,16.494986994,129.00952242000002,213.71808543000003,16.313937294000002,33.578262446000004,33.797480228000005,1.114982453,1.8427914483000003,16.610499642,19.013666588000003,186.18406102,6579.523324000001,3.7732715441,3.8889101006,4.8446440815,0.69523977686,0.1995349308,18.979743572
258,16.368337583000002,128.75680113,213.94043870000002,16.883344642,32.501102396,30.606586279000002,0.57772016504,1.74752671,16.525469846,19.245180738000002,187.38850486,6571.961566800001,3.6783401924000003,4.4640310648,4.9727276519,0.72799750228,0.9293715663700001,18.103714865
259,15.927978438000002,125.41355318000001,213.53982447,17.088776758,32.741734231,34.571962715,0.84410302748,1.9143968188000002,16.584087916,19.158421765000003,186.94880055,6564.101204300001,3.2440343034000003,4.900959425000001,5.0596378287,0.78435441253,0.61603017798,17.982596319000002
260,16.716705886000003,129.27329408,213.10535885000002,17.0029125,32.334494335,33.102132875,0.32534540395000006,2.1811270301,16.354674699,19.758570033,187.06929040000003,6556.6058038,3.7399919961,4.3852102749,4.5096820145,0.50643162552,0.56668568504,18.845925069000003
261,16.182331137000002,124.84139916000001,212.90956283,16.610835019000003,32.564516914,33.240398807,0.63801365968,2.1198188449,16.421668079,19.340236577000002,188.4906851,6548.9026019,3.9467801116000003,3.9048049416,5.451938136500001,0.11070168782,0.1246915371,18.676176978
262,15.781066622,126.36983229,211.42321202000002,16.422308136,31.642869089,36.039994029,1.5642153528,1.6228847244,16.789743995000002,19.113722373999998,188.92964363000002,6541.8775193,4.146393450800001,3.6139380200000004,5.2872889,0.9045819382400001,0.33556268875000006,18.950825051
263,16.551820181,127.33404219,211.25653802000002,17.008044324,34.794456951,34.15055971300001,0.6631414351,1.7150212273,15.969393417000001,18.569791109,189.20725779000003,6534.839049000001,4.1385064264,3.4147942074,4.5479322353,0.6200563262800001,0.5727744678600001,19.113267626000003
264,16.454746401,126.73137462,210.54629542,17.159399022000002,32.897412439,33.201665701,1.0468529155,1.5454814672,16.107328520000003,18.662998400000003,189.73940314,6526.962970400001,3.8923860757,3.7598834979,4.973441036800001,1.0906227743,0.74041267339,19.315766621999998
265,16.484455045,126.67270312000001,210.56323021,17.101011736,33.312737742,34.478860016,0.27560165705,2.4172626922000005,16.522662918,19.401570626,189.77218133,6519.687594800001,3.2925842675,3.8964262217,5.0990388445,1.6258293556,0.59307410538,19.63500381
266,16.819084294,125.19143638,209.75963707,16.569946411,33.198759866,32.506968637,0.9255219879400001,1.9224093251,16.768642581,18.81079811,189.86518626,6512.944819400001,3.3671153687,3.7298431721000003,5.3147601875,0.7896564824300001,1.1366746122,19.010208234
267,16.692521285,127.83706552000001,209.70435799,16.785719481,32.977766296,33.537173749,1.0531794459000001,2.1410745887,16.174407165,18.986222585,191.14571841999998,6505.3120488,2.8590042689,4.506192397,5.6068944332,0.42695081248,0.75800670629,19.436361072
268,16.536585008,129.12751117000002,209.1609349,17.079886447,31.601477986000003,31.526258226000003,1.2257977744,1.4216035993000002,15.966274987,19.113640519000004,191.47460989,6498.6688085,3.6770194356,4.2578889747,5.3405011613,0.29426471926,0.49496126309,19.426586277
269,16.276253518,131.41710951,209.25954232,16.020320572,33.72888159,34.419285839000004,1.2990165033,1.4289888384,16.051938019,19.216402052000003,192.23030904,6491.3416281,3.710116232,4.999681095800001,5.965084710599999,0.76558443141,0.5015809989600001,19.703088583000003
270,16.421453211,129.26321688000002,208.60685254,16.605363271,32.067075607999996,33.400440316,1.0183508437000002,1.8597089024,15.355105916,18.966538846000002,192.97565814,6484.533078,3.9907183691,4.9297534588000005,5.6220596889,0.23249278058,0.5977420158800001,20.196198419999998
271,16.458587879,129.06669326,207.73170036,16.523226805,31.883464544000002,33.421906664000005,1.038178894,1.8843158500000001,14.986628685000001,19.438411981999998,192.36971639000004,6477.2582846,4.1690353214,3.8473328345,5.530509952200001,0.45222499523000004,0.21906702230000002,20.868831142999998
272,17.680974906000003,130.18837308000002,207.34501959,16.731084997,33.065289244000006,34.449865325000005,0.14084763578,2.4230664053,15.428003053000001,19.529354631,193.13789380000003,6469.958461800001,4.6565546086000005,4.729517399900001,5.8680262782,0.79192794544,0.6015253006800001,20.510290142000002
273,17.008835584,128.9750162,207.65648514,16.559695268000002,33.270689528000005,32.409402593,0.71935978951,2.3403542571,15.708833416,19.337073809,194.24856873000002,6463.6371098,3.7504568695000002,4.9134172286,5.5762194506,0.73481075447,0.33901592644,20.419788598
274,16.760225208,127.62880033,206.87979486,16.744471623,32.644934436,33.996061575,0.91362728938,2.0244324617,14.829491874,20.326751837,195.06585886,6457.8064485,3.7820595367000003,4.8990494861,5.6823404293,0.68116705165,0.26110253515000004,20.930747269
275,16.60301109,129.07828022,206.71121092,16.539635226,31.796623716,34.484885418000005,1.0637781855000001,1.7962253196,14.993986497,19.908422928,195.23844458,6450.6410854000005,4.2895112529,4.0367626752,5.9389373064,0.9425355784700001,0.039855891920000004,20.994536953
276,16.71428663,128.86795048,206.17111659000003,17.513933699000003,32.05776693,32.741645555,0.96095547519,2.2310473469,15.386239056,19.5553298,195.92602257000001,6444.667233200001,4.355601674900001,4.3027623065,5.5870816595,0.5620955079200001,0.78136999093,21.529490368
277,17.150325675,129.32307982,206.08244085,17.529548586,32.359982924,31.254055557,0.91581526362,2.2846639069,14.66648996,20.198756374,196.06195565000002,6439.5408845,4.2795610966,4.7472980214,6.6383341846,0.5428173821500001,0.64227975827,21.410783119999998
278,17.051269197,128.73993001,205.63176804,16.954576267,33.779508612,33.261858334,1.1535216515,2.4528506515,14.679552578,19.638903268,196.29729650000002,6433.777744,4.451539155100001,5.2422387853,6.361846658400001,0.43744378786000004,0.7216983988200001,21.34702072
279,16.707086843,130.0745771,205.15231881,16.961688516,32.1124935,33.491771774,1.5237218065000002,2.1269214301,15.713649191000002,19.646508918000002,197.05606974000003,6427.945918400001,4.2616579776000005,5.4074428135,5.9404658259000005,0.65492820056,0.6156811593900001,21.10382411
280,16.651729311,126.70487195,204.5617839,16.999647414000002,30.847568269,33.885767152,1.6338530884,2.4307226454,15.119660475000002,19.969163532,197.92003513,6420.8928961,4.2587041094,5.1351349839000004,6.1030590359,0.8356079916900001,0.7024893733400001,21.610314889
281,16.827002582000002,127.47273104,204.54464902,17.589987920000002,31.879133076000002,33.335888929,0.82705476245,1.6990090046000002,15.284732626000002,19.522649382,198.24507035000002,6414.523231800001,4.3667373006,5.141239398700001,5.2622237945000006,1.0729459632,0.80802024627,21.912558168
282,16.988825564000003,128.12206478000002,203.77450710000002,17.555623799,30.91556664,33.513531434,0.7325454731700001,0.76252426595,15.331630721,19.265887659000004,198.10024241000002,6408.5336635,4.889076308200001,4.836963967100001,5.1757695019000005,0.946623544,0.6434198240900001,21.879925498000002
283,16.791021835000002,128.60985407,203.06073566,17.67601475,32.887676298,33.806559259,0.84286519098,1.4970906648,15.161165265,19.675487692,199.31212591,6402.1564322,4.3828683260000005,4.9694762083,6.2480944507,0.44398341004,0.63585972043,21.786820525
